Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,85.70999908447266,85.88999938964844,84.77999877929688,85.08999633789062,75.8582534790039,3718900
2020-01-02,85.51000213623047,86.16999816894531,84.76000213623047,85.19000244140625,75.94741821289062,5107200
2020-01-03,85.02999877929688,85.94000244140625,84.86000061035156,85.02999877929688,75.80477142333984,3806700
2020-01-06,84.91000366210938,86.11000061035156,84.37000274658203,86.0199966430664,76.68736267089844,7041400
2020-01-07,85.62999725341797,86.83000183105469,85.2699966430664,86.4000015258789,77.02613830566406,4311600
2020-01-08,86.80000305175781,88.3499984741211,86.43000030517578,88.04000091552734,78.48819732666016,5337600
2020-01-09,88.37000274658203,88.66999816894531,87.41999816894531,88.27999877929688,78.70216369628906,6180100
2020-01-10,88.95999908447266,89.0,87.33000183105469,87.45999908447266,77.97113800048828,4411000
2020-01-13,87.41000366210938,88.44999694824219,87.2699966430664,87.81999969482422,78.29206848144531,5402900
2020-01-14,87.69999694824219,87.94000244140625,87.23999786376953,87.58000183105469,78.07811737060547,5129300
2020-01-15,87.30999755859375,88.88999938964844,87.30000305175781,88.31999969482422,78.73782348632812,4155400
2020-01-16,88.62000274658203,88.87000274658203,88.19000244140625,88.55999755859375,78.9517822265625,2602300
2020-01-17,88.58000183105469,88.87999725341797,87.73999786376953,88.69000244140625,79.06768798828125,5908400
2020-01-21,88.44000244140625,88.98999786376953,87.9000015258789,88.87000274658203,79.22815704345703,6373200
2020-01-22,88.56999969482422,89.12999725341797,88.48999786376953,88.9800033569336,79.32623291015625,4595700
2020-01-23,88.55999755859375,88.81999969482422,87.0199966430664,87.08000183105469,77.63236236572266,4592100
2020-01-24,86.83000183105469,87.33000183105469,85.63999938964844,86.1500015258789,76.80326843261719,3888700
2020-01-27,85.44999694824219,85.9000015258789,84.56999969482422,84.70999908447266,75.51948547363281,3795400
2020-01-28,84.55000305175781,84.94000244140625,84.06999969482422,84.68000030517578,75.49273681640625,5263700
2020-01-29,84.87000274658203,85.19000244140625,83.94000244140625,83.95999908447266,74.8508529663086,4418500
2020-01-30,83.20999908447266,84.52999877929688,82.52999877929688,84.33000183105469,75.18071746826172,5625100
2020-01-31,84.19000244140625,84.30000305175781,82.2699966430664,82.69999694824219,73.72755432128906,4861600
2020-02-03,82.63999938964844,84.19000244140625,82.63999938964844,83.0,73.99501037597656,3356400
2020-02-04,83.0199966430664,84.11000061035156,82.81999969482422,83.5999984741211,74.52992248535156,4615900
2020-02-05,83.5999984741211,84.77999877929688,83.5999984741211,83.94000244140625,74.8330307006836,4860800
2020-02-06,84.80000305175781,88.80000305175781,84.58000183105469,86.18000030517578,76.83000946044922,7306200
2020-02-07,86.30000305175781,87.73999786376953,86.22000122070312,87.44999694824219,77.96220397949219,4654600
2020-02-10,87.33999633789062,88.7699966430664,86.91000366210938,88.75,79.12117004394531,6392400
2020-02-11,88.75,90.16999816894531,88.36000061035156,89.44000244140625,79.73632049560547,4975000
2020-02-12,89.0,89.30000305175781,87.37000274658203,87.9000015258789,78.3633804321289,4086100
2020-02-13,88.83999633789062,89.7300033569336,87.54000091552734,88.81999969482422,79.18357849121094,4322800
2020-02-14,88.87999725341797,89.2300033569336,88.01000213623047,88.5,78.8982925415039,3348600
2020-02-18,88.29000091552734,88.38999938964844,87.05000305175781,87.44000244140625,77.95330047607422,3606200
2020-02-19,87.80999755859375,87.97000122070312,86.87999725341797,87.87999725341797,78.34556579589844,4372000
2020-02-20,87.5,87.7699966430664,86.13999938964844,87.44000244140625,77.95330047607422,3076400
2020-02-21,86.86000061035156,89.69999694824219,86.68000030517578,89.63999938964844,79.91461944580078,6314300
2020-02-24,88.22000122070312,88.55000305175781,85.37999725341797,85.56999969482422,76.28618621826172,6497400
